,0,45,90,135,label
33,0.9166571113409491,0.749988511271404,0.749988533709941,0.749988511271404,gl
34,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
35,0.749988533709941,0.749988511271404,0.8333228225053577,0.749988511271404,gl
36,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
37,0.7499923557628005,0.749992340803604,0.8749933112577541,0.749992340803604,gl
38,0.7499732459367746,0.7499731935825918,0.8214037280667233,0.7499731935825918,gl
39,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
40,0.8749933112577541,0.749992340803604,0.7499923557628005,0.749992340803604,gl
41,1.0,1.0,1.0,1.0,gl
42,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
43,0.8333228225053577,0.749988511271404,0.8333228225053577,0.8333228019364555,gl
44,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
45,1.0,1.0,1.0,1.0,gl
46,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
47,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
48,1.0,1.0,1.0,1.0,gl
49,1.0,1.0,1.0,1.0,gl
50,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
51,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
52,0.8333228225053577,0.749988511271404,0.8333228225053577,0.8333228019364555,gl
53,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
54,1.0,1.0,1.0,1.0,gl
55,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
56,0.8749933112577541,0.749992340803604,0.7499923557628005,0.749992340803604,gl
57,0.7499923557628005,0.749992340803604,0.8749933112577541,0.749992340803604,gl
58,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
59,1.0,1.0,1.0,1.0,gl
60,0.8749933112577541,0.749992340803604,0.7499923557628005,0.749992340803604,gl
61,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
62,0.7499923557628005,0.749992340803604,0.8749933112577541,0.749992340803604,gl
63,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
64,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
65,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
66,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
67,0.8333228225053577,0.749988511271404,0.749988533709941,0.749988511271404,gl
68,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
69,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
70,1.0,1.0,1.0,1.0,gl
71,1.0,1.0,1.0,1.0,gl
72,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
73,0.8749933112577541,0.749992340803604,0.7499923557628005,0.749992340803604,gl
74,1.0,1.0,1.0,1.0,gl
75,1.0,1.0,1.0,1.0,gl
76,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
77,1.0,1.0,1.0,1.0,gl
78,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
79,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
80,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
81,0.7499923557628005,0.749992340803604,0.8749933112577541,0.749992340803604,gl
82,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
83,1.0,1.0,1.0,1.0,gl
84,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
85,0.7499923557628005,0.749992340803604,0.8749933112577541,0.749992340803604,gl
86,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
87,0.8749933112577541,0.749992340803604,0.7499923557628005,0.749992340803604,gl
88,0.7499923557628005,0.749992340803604,0.7499923557628005,0.749992340803604,gl
89,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
90,1.0,1.0,1.0,1.0,gl
91,0.8749933112577541,0.749992340803604,0.7499923557628005,0.749992340803604,gl
92,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
93,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
94,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
95,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
96,1.0,1.0,1.0,1.0,gl
97,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
98,1.0,1.0,1.0,1.0,gl
99,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
100,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
101,0.7499923557628005,0.749992340803604,0.7499923557628005,0.749992340803604,gl
102,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
103,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
104,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
105,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
106,0.7499923557628005,0.749992340803604,0.7499923557628005,0.749992340803604,gl
107,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
108,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
109,0.8749933112577541,0.749992340803604,0.7499923557628005,0.749992340803604,gl
110,0.8333228225053577,0.749988511271404,0.749988533709941,0.749988511271404,gl
111,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
112,0.749988533709941,0.749988511271404,0.8333228225053577,0.749988511271404,gl
113,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
114,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
115,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
116,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
117,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
118,1.0,1.0,1.0,1.0,gl
119,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
120,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
121,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
122,1.0,1.0,1.0,1.0,gl
123,1.0,1.0,1.0,1.0,gl
124,1.0,1.0,1.0,1.0,gl
125,1.0,1.0,1.0,1.0,gl
126,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
127,1.0,1.0,1.0,1.0,gl
128,0.8749933112577541,0.749992340803604,0.7499923557628005,0.749992340803604,gl
129,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
130,0.8333228225053577,0.749988511271404,0.749988533709941,0.749988511271404,gl
131,1.0,1.0,1.0,1.0,gl
132,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
133,1.0,1.0,1.0,1.0,gl
134,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
135,1.0,1.0,1.0,1.0,gl
136,1.0,1.0,1.0,1.0,gl
137,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
138,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
139,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
140,0.8749933112577541,0.749992340803604,0.7499923557628005,0.749992340803604,gl
141,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
142,0.7499847117009086,0.7499846817832025,0.7499847117009086,0.7499846817832025,gl
143,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
144,1.0,1.0,1.0,1.0,gl
145,1.0,1.0,1.0,1.0,gl
146,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
147,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
148,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
149,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
150,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
151,1.0,1.0,1.0,1.0,gl
152,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
153,1.0,1.0,1.0,1.0,gl
154,1.0,1.0,1.0,1.0,gl
155,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
156,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
157,0.7499923557628005,0.749992340803604,0.7499923557628005,0.749992340803604,gl
158,1.0,1.0,1.0,1.0,gl
159,1.0,1.0,1.0,1.0,gl
160,1.0,1.0,1.0,1.0,gl
161,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
162,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
163,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
164,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
165,1.0,1.0,1.0,1.0,gl
166,0.7499923557628005,0.8749932981683213,0.7499923557628005,0.749992340803604,gl
167,1.0,1.0,1.0,1.0,gl
168,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
169,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
170,0.8749933112577541,0.749992340803604,0.7499923557628005,0.749992340803604,gl
171,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
172,1.0,1.0,1.0,1.0,gl
173,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
174,1.0,1.0,1.0,1.0,gl
175,1.0,1.0,1.0,1.0,gl
176,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
177,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
178,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
179,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
180,0.8749933112577541,0.749992340803604,0.7499923557628005,0.749992340803604,gl
181,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
182,1.0,1.0,1.0,1.0,gl
183,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
184,0.7499923557628005,0.749992340803604,0.7499923557628005,0.749992340803604,gl
185,1.0,1.0,1.0,1.0,gl
186,0.7499923557628005,0.749992340803604,0.7499923557628005,0.749992340803604,gl
187,1.0,1.0,1.0,1.0,gl
188,0.7499923557628005,0.749992340803604,0.8749933112577541,0.749992340803604,gl
189,1.0,1.0,1.0,1.0,gl
190,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
191,1.0,1.0,1.0,1.0,gl
192,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
193,1.0,1.0,1.0,1.0,gl
194,0.7812203794007814,0.7499693642703863,0.8124713347386872,0.7499693642703863,gl
195,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
196,1.0,1.0,1.0,1.0,gl
197,0.7499847117009086,0.7499846817832025,0.7499847117009086,0.7499846817832025,gl
198,1.0,1.0,1.0,1.0,gl
199,1.0,1.0,1.0,1.0,gl
200,1.0,1.0,1.0,1.0,gl
201,1.0,1.0,1.0,1.0,gl
202,1.0,1.0,1.0,1.0,gl
203,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
204,1.0,1.0,1.0,1.0,gl
205,1.0,1.0,1.0,1.0,gl
206,1.0,1.0,1.0,1.0,gl
207,1.0,1.0,1.0,1.0,gl
208,1.0,1.0,1.0,1.0,gl
209,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
210,0.8749933112577541,0.749992340803604,0.7499923557628005,0.749992340803604,gl
211,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
212,0.8749933112577541,0.749992340803604,0.7499923557628005,0.749992340803604,gl
213,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
214,0.8749933112577541,0.749992340803604,0.7499923557628005,0.749992340803604,gl
215,1.0,1.0,1.0,1.0,gl
216,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
217,1.0,1.0,1.0,1.0,gl
218,1.0,1.0,1.0,1.0,gl
219,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
220,0.8749933112577541,0.749992340803604,0.7499923557628005,0.749992340803604,gl
221,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
222,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
223,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
224,0.749988533709941,0.749988511271404,0.749988533709941,0.749988511271404,gl
225,0.7499923557628005,0.749992340803604,0.7499923557628005,0.749992340803604,gl
226,1.0,1.0,1.0,1.0,gl
227,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
228,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
229,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
230,1.0,1.0,1.0,1.0,gl
231,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
232,0.8749933112577541,0.749992340803604,0.7499923557628005,0.749992340803604,gl
233,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
234,1.0,1.0,1.0,1.0,gl
235,0.7499770678143253,0.7499770229387965,0.7499770678143253,0.7916446468381834,gl
236,0.7812203794007814,0.7499693642703863,0.8749732455350248,0.7812203214371074,gl
237,0.7499923557628005,0.749992340803604,0.7499923557628005,0.749992340803604,gl
238,1.0,1.0,1.0,1.0,gl
239,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
240,0.7499923557628005,0.749992340803604,0.7499923557628005,0.749992340803604,gl
241,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
242,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
243,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
244,1.0,1.0,1.0,1.0,gl
245,0.7499808897357034,0.749980852339,0.8499828005685632,0.749980852339,gl
246,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
247,1.0,1.0,1.0,1.0,gl
248,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
249,1.0,1.0,1.0,1.0,gl
250,1.0,1.0,1.0,1.0,gl
251,0.8333123119147775,0.7916446468381834,0.8333123119147775,0.7916446468381834,gl
252,0.8124856671301216,0.8124856390819216,0.7499847117009086,0.7499846817832025,gl
253,0.8749933112577541,0.749992340803604,0.7499923557628005,0.749992340803604,gl
254,0.7499923557628005,0.749992340803604,0.7499923557628005,0.749992340803604,gl
255,0.8749933112577541,0.749992340803604,0.7499923557628005,0.749992340803604,gl
256,0.7499923557628005,0.749992340803604,0.7499923557628005,0.749992340803604,gl
257,0.7499847117009086,0.7499846817832025,0.7499847117009086,0.7499846817832025,gl
258,1.0,1.0,1.0,1.0,gl
259,1.0,1.0,1.0,1.0,gl
260,0.9166571113409491,0.749988511271404,0.749988533709941,0.749988511271404,gl
261,0.8333228225053577,0.749988511271404,0.749988533709941,0.749988511271404,gl
262,0.8749933112577541,0.749992340803604,0.7499923557628005,0.749992340803604,gl
263,0.8333123119147775,0.7916446468381834,0.7499770678143253,0.7499770229387965,gl
264,0.8333228225053577,0.749988511271404,0.749988533709941,0.749988511271404,gl
265,1.0,1.0,1.0,1.0,gl
266,1.0,1.0,1.0,1.0,gl
267,0.8333228225053577,0.749988511271404,0.749988533709941,0.749988511271404,gl
268,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
269,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
270,0.7499923557628005,0.749992340803604,0.7499923557628005,0.8749932981683213,gl
271,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
272,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
273,1.0,1.0,1.0,1.0,gl
274,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
275,0.749988533709941,0.749988511271404,0.8333228225053577,0.749988511271404,gl
276,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
277,1.0,1.0,1.0,1.0,gl
278,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
279,1.0,1.0,1.0,1.0,gl
280,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
281,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
282,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
283,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
284,1.0,1.0,1.0,1.0,gl
285,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
286,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
287,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
288,1.0,1.0,1.0,1.0,gl
289,0.7499961778594868,0.7499961703798027,0.7499961778594868,0.7499961703798027,gl
290,0.8252094533400616,0.7805322849515488,0.7909581930495753,0.8237188907246781,me
291,0.7915371163057185,0.7498642134627086,0.7498648922577391,0.7498642134627086,me
292,0.8929156634259219,0.8644128704624044,0.8911700761838893,0.8628879162044683,me
293,0.7655411797934155,0.7499146502810752,0.7655411735477708,0.7811673159085155,me
294,0.9105208060188534,0.9061552226975068,0.915962534938225,0.9061215749451189,me
295,0.9000722809160384,0.8852079678092915,0.9017681836071154,0.8854078597551971,me
296,0.8239867873761655,0.813105904836873,0.8552925878886327,0.8093198370895953,me
297,0.8285803434056136,0.8027978674077907,0.8480543226387363,0.8008059257873088,me
298,0.8917997705810935,0.8596826581072385,0.8786109150474363,0.8568153471233476,me
299,0.7856488557610196,0.7499319506358344,0.7499321774439667,0.7856486655738665,me
300,0.8561383258774244,0.8244234225502343,0.8386226120709649,0.8198543513572255,me
301,1.0,1.0,1.0,1.0,me
302,0.7931856157404198,0.7755783824151428,0.8014069559212808,0.7851021759001712,me
303,0.8221925772794919,0.7886671121829626,0.85759042704001,0.7939001998334673,me
304,0.8299339518360466,0.7951868109545936,0.8382724234374658,0.7868478540539361,me
305,0.7889886305290928,0.7998539166670658,0.8121970977439354,0.7698867165910063,me
306,1.0,1.0,1.0,1.0,me
307,0.8053968170331646,0.7637226673254948,0.7498319751441856,0.7637226673254948,me
308,0.8476216155204188,0.7715168114274455,0.7823896117200337,0.7715168114274455,me
309,0.7853852351867063,0.7767406210236765,0.8098605937544807,0.7666627757429992,me
310,0.7620805693288156,0.8111460033735871,0.8199999769352544,0.7522635620014527,me
311,0.8252094533400616,0.7805322849515488,0.7909581930495753,0.8237188907246781,me
312,0.8843045920747623,0.8666390053634897,0.8889751472875965,0.868361961472299,me
313,0.8542626094661856,0.7835672803940691,0.7938140803650573,0.7831911141969986,me
314,0.7960051445633599,0.768527183030688,0.7654785661755017,0.7624216710753521,me
315,0.7499107175486227,0.749910500345553,0.749910798637805,0.772639805881137,me
316,0.8404171158689464,0.8067696469077689,0.8558358761570619,0.7927552947942195,me
317,1.0,1.0,1.0,1.0,me
318,0.7885955208298183,0.7662112668642176,0.8051542813561027,0.771588943323827,me
319,0.7779144243865139,0.7625642654757185,0.7938427200251965,0.7662403986105475,me
320,0.798651397776463,0.8038618330492577,0.8195029312141678,0.7595525498607558,me
321,0.8291419340226139,0.8117167407656161,0.855823763250017,0.8110209188126452,me
322,0.820879969235968,0.7974031857593444,0.8460242589768066,0.7927936240505333,me
323,0.8595297185015462,0.8071091210292942,0.8438652192076996,0.8155436502521286,me
324,0.8119833075832878,0.7563950968724464,0.7563972410454387,0.7563950968724464,me
325,0.8294983766931221,0.7823774305638647,0.820884102893023,0.7839924882134143,me
326,0.8314522423149597,0.8004855397960741,0.854353399915461,0.8055904996497678,me
327,0.7856605106060577,0.785660363689815,0.7499442446548896,0.7499440816412416,me
328,0.7984954255833319,0.7823432851652787,0.8076445983801315,0.7834195878699386,me
329,0.7499510703366845,0.7499509455253007,0.7499511022373649,0.7499509455253007,me
330,1.0,1.0,1.0,1.0,me
331,0.7664141768366872,0.7580779886321993,0.7914206382611428,0.7497425136251238,me
332,0.7499948697822483,0.7499948581491912,0.7499948697822483,0.7499948581491912,me
333,0.8749910221255142,0.7499897163776996,0.7499897396434554,0.7499897163776996,me
334,0.8208903831945893,0.7974138781032005,0.8460343712110094,0.7928043656614979,me
335,0.8445244725855983,0.7972942088281675,0.8294123937991811,0.8149246882644776,me
336,0.7748063217446717,0.7498104142619215,0.802452726839208,0.7498104142619215,me
337,0.8045811290934055,0.8099755450526931,0.7980931021318435,0.7807713042231985,me
338,0.7499964629002451,0.7499964548247179,0.7499964603210844,0.7499964548247179,me
339,0.8212156298870037,0.7497777494522899,0.786823687191931,0.7683003772288803,me
340,0.789340950478518,0.7840257616347817,0.8122744197271439,0.7910817581059879,me
341,0.9079697310913696,0.7600137046954265,0.8685316252361676,0.7682441700290252,me
342,0.7908836312931162,0.7857861489504889,0.7705503101724684,0.7773138094177175,me
343,0.7499842493640779,0.7499841855978339,0.7499842471310185,0.7499841855978339,me
344,0.8749560209161702,0.7499495204445417,0.7499498105350849,0.7499495204445417,me
345,0.8261244025126209,0.8243269538247319,0.8314576770351328,0.8314328646822624,me
346,0.9153015725480732,0.8669771562613697,0.8769094283667116,0.8535656362786984,me
347,0.911993175927394,0.8509080631279506,0.8833596741660792,0.8623614608972276,me
348,1.0,1.0,1.0,1.0,me
349,0.7823760345224107,0.7624492267620135,0.7963226124630313,0.7652951317493887,me
350,0.8562920313672364,0.8349731794080926,0.8660958124913116,0.8331663256093834,me
351,1.0,1.0,1.0,1.0,me
352,0.887952833569738,0.8548257669246089,0.8812342057414755,0.8548257669246089,me
353,1.0,1.0,1.0,1.0,me
354,0.7666690107823741,0.7517254997697149,0.7845056956762861,0.7520894089432415,me
355,0.7499491770927498,0.7499489713477439,0.8332867515508593,0.7499489713477439,me
356,0.8476226020538846,0.7715178804482186,0.7932626690056903,0.8041339411149027,me
357,0.7792507419279877,0.7792502627966322,0.7792507921975425,0.7645419361895891,me
358,0.7499517059863247,0.7499515879166276,0.791620423718451,0.7499515879166276,me
359,1.0,1.0,1.0,1.0,me
360,0.7622931064396388,0.7712267605348725,0.757824037937149,0.7667575143930101,me
361,0.7960560885881521,0.7891093475686805,0.823818149346043,0.782940147763465,me
362,1.0,1.0,1.0,1.0,me
363,0.7880217264183661,0.7595530233992106,0.7994054348835311,0.7823214145314835,me
364,0.7877445859091459,0.77859170169815,0.8034802764439004,0.7737041104060773,me
365,0.7664538748633345,0.7664462221329102,0.896183282257327,0.7724801830679969,me
366,0.7499008084138874,0.7999053441997538,0.7999057648436478,0.7499003656605085,me
367,0.7631120138957466,0.748941833605833,0.8528290918780796,0.7536637668792174,me
368,0.8749628305239237,0.7499573278714952,0.7499575263338647,0.7499573278714952,me
369,0.8252191753520555,0.7969148013116115,0.8403048714353133,0.8077496713541907,me
370,1.0,1.0,1.0,1.0,me
371,0.8139257962790583,0.7713127466879723,0.793751233541084,0.7668291001749276,me
372,1.0,1.0,1.0,1.0,me
373,0.8275913233929597,0.823543160886494,0.8328899023660866,0.8330809771136756,me
374,1.0,1.0,1.0,1.0,me
375,1.0,1.0,1.0,1.0,me
376,0.7499385768256156,0.749938295094019,0.7499385705369613,0.749938295094019,me
377,0.7899194459681897,0.7870493758245533,0.7600943886176683,0.7485431954764981,me
378,0.8066555636375045,0.787503031948218,0.8107698853255233,0.7868167628586131,me
379,0.804247721897735,0.8080059224141279,0.8297572076262167,0.809895306931504,me
380,0.798658432656589,0.7698505364420898,0.7779316716017295,0.7652440754526612,me
381,0.7902228226270573,0.7934098343689114,0.8126665091696982,0.7955471975373279,me
382,0.7891117486007979,0.7496215480048998,0.7627860678252895,0.7891101335682522,me
383,0.8870187179038691,0.8543531518439338,0.8812577448950425,0.8543531518439338,me
384,0.7573122238680898,0.7958957990981388,0.7702304107887812,0.7488327994461134,me
385,1.0,1.0,1.0,1.0,me
386,0.7611659170559053,0.7572398967439192,0.7729163827335259,0.7650719662868758,me
387,0.8046203852962273,0.7900138077484421,0.8214641494998174,0.8036668969146685,me
388,0.7955551370306285,0.776641275725545,0.8038695100656982,0.781929825551363,me
389,1.0,1.0,1.0,1.0,me
390,0.7499003338839728,0.74989991693356,0.7499003934483601,0.74989991693356,me
391,0.7819855741346995,0.7802889846757294,0.8035487660193102,0.785265102508695,me
392,0.7976458103485158,0.7801741381327509,0.7801884171732808,0.7849356724634271,me
393,0.7498754592488688,0.7498748800983218,0.7498754385649035,0.7498748800983218,me
394,0.7924143488773775,0.7972238447168184,0.81166226786774,0.7683519873592477,me
